loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_weighted_f1,eval_support,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.1108553409576416,1.8637418746948242,3.3744019138755983e-05,6.507177033492823,1360,,,,,,,,,,,,,
0.220870041847229,2.7092885971069336,3.3504784688995215e-05,6.6028708133971294,1380,,,,,,,,,,,,,
0.16427055597305298,2.372626781463623,3.326555023923445e-05,6.698564593301436,1400,,,,,,,,,,,,,
0.15645627975463866,3.675238847732544,3.302631578947369e-05,6.794258373205742,1420,,,,,,,,,,,,,
0.14385069608688356,3.8084678649902344,3.278708133971292e-05,6.889952153110048,1440,,,,,,,,,,,,,
0.1520757794380188,1.8100672960281372,3.2547846889952154e-05,6.985645933014354,1460,,,,,,,,,,,,,
,,,7.0,1463,0.2983453869819641,0.934997528423134,0.9184962825676944,0.9348574862171107,8092.0,12.793,16.572,4.143,,,,,
0.11526873111724853,3.861823320388794,3.2308612440191385e-05,7.08133971291866,1480,,,,,,,,,,,,,
0.18763792514801025,1.3872706890106201,3.206937799043062e-05,7.177033492822966,1500,,,,,,,,,,,,,
0.19411537647247315,3.818455219268799,3.183014354066986e-05,7.2727272727272725,1520,,,,,,,,,,,,,
0.08747088313102722,0.517447829246521,3.159090909090909e-05,7.368421052631579,1540,,,,,,,,,,,,,
0.13722553253173828,0.6902561783790588,3.1351674641148324e-05,7.464114832535885,1560,,,,,,,,,,,,,
0.1486956238746643,4.625672340393066,3.111244019138756e-05,7.559808612440191,1580,,,,,,,,,,,,,
0.13584355115890503,5.641597747802734,3.08732057416268e-05,7.655502392344498,1600,,,,,,,,,,,,,
0.11797964572906494,2.471390962600708,3.063397129186603e-05,7.751196172248804,1620,,,,,,,,,,,,,
0.13318899869918824,1.0523557662963867,3.0394736842105266e-05,7.84688995215311,1640,,,,,,,,,,,,,
0.1512244462966919,2.954493522644043,3.0155502392344497e-05,7.942583732057416,1660,,,,,,,,,,,,,
,,,8.0,1672,0.30306196212768555,0.9351211072664359,0.9184089365606486,0.9348854670086437,8092.0,12.9528,16.367,4.092,,,,,
0.13648420572280884,3.1031792163848877,2.9916267942583732e-05,8.038277511961722,1680,,,,,,,,,,,,,
0.13627465963363647,2.477555274963379,2.967703349282297e-05,8.133971291866029,1700,,,,,,,,,,,,,
0.11875720024108886,2.596661329269409,2.94377990430622e-05,8.229665071770334,1720,,,,,,,,,,,,,
0.13252811431884765,3.3909976482391357,2.9198564593301436e-05,8.325358851674642,1740,,,,,,,,,,,,,
0.15320836305618285,2.445000410079956,2.895933014354067e-05,8.421052631578947,1760,,,,,,,,,,,,,
0.10646859407424927,0.7775098085403442,2.872009569377991e-05,8.516746411483254,1780,,,,,,,,,,,,,
0.1255691885948181,6.448363304138184,2.848086124401914e-05,8.61244019138756,1800,,,,,,,,,,,,,
0.10205711126327514,0.4976459741592407,2.8241626794258375e-05,8.708133971291867,1820,,,,,,,,,,,,,
0.18397144079208375,1.8967238664627075,2.8002392344497606e-05,8.803827751196172,1840,,,,,,,,,,,,,
0.11131206750869752,0.5006046295166016,2.776315789473684e-05,8.89952153110048,1860,,,,,,,,,,,,,
0.12340478897094727,3.2679522037506104,2.752392344497608e-05,8.995215311004785,1880,,,,,,,,,,,,,
,,,9.0,1881,0.310824990272522,0.9343796342066238,0.9191651128792696,0.9343469603693721,8092.0,12.8998,16.434,4.109,,,,,
0.10558563470840454,2.8456032276153564,2.7284688995215314e-05,9.090909090909092,1900,,,,,,,,,,,,,
0.17216583490371704,2.9150588512420654,2.7045454545454545e-05,9.186602870813397,1920,,,,,,,,,,,,,
0.08523793220520019,1.9880661964416504,2.680622009569378e-05,9.282296650717702,1940,,,,,,,,,,,,,
0.08955911993980407,7.405121803283691,2.6566985645933018e-05,9.37799043062201,1960,,,,,,,,,,,,,
0.08986165523529052,5.811028480529785,2.6327751196172253e-05,9.473684210526315,1980,,,,,,,,,,,,,
0.1522451877593994,7.725969314575195,2.6088516746411484e-05,9.569377990430622,2000,,,,,,,,,,,,,
0.10012474060058593,2.8388137817382812,2.584928229665072e-05,9.665071770334928,2020,,,,,,,,,,,,,
0.07380399703979493,1.89931321144104,2.561004784688995e-05,9.760765550239235,2040,,,,,,,,,,,,,
0.0949365496635437,3.2302722930908203,2.5370813397129188e-05,9.85645933014354,2060,,,,,,,,,,,,,
0.12623525857925416,1.8221070766448975,2.5131578947368423e-05,9.952153110047847,2080,,,,,,,,,,,,,
,,,10.0,2090,0.3110653758049011,0.9338853188334157,0.9176591998039516,0.9337938098973314,8092.0,12.8688,16.474,4.118,,,,,
0.12522704601287843,1.7384023666381836,2.4892344497607654e-05,10.047846889952153,2100,,,,,,,,,,,,,
0.06759418249130249,0.906342089176178,2.4653110047846892e-05,10.14354066985646,2120,,,,,,,,,,,,,
0.07582842707633972,2.9858343601226807,2.4413875598086124e-05,10.239234449760765,2140,,,,,,,,,,,,,
0.09054592251777649,4.513935565948486,2.4174641148325362e-05,10.334928229665072,2160,,,,,,,,,,,,,
0.11666512489318848,2.046856641769409,2.3935406698564593e-05,10.430622009569378,2180,,,,,,,,,,,,,
0.07600918412208557,2.2273952960968018,2.369617224880383e-05,10.526315789473685,2200,,,,,,,,,,,,,
0.0744114339351654,2.2006497383117676,2.3456937799043063e-05,10.62200956937799,2220,,,,,,,,,,,,,
0.09918920397758484,2.777860641479492,2.3217703349282297e-05,10.717703349282296,2240,,,,,,,,,,,,,
0.14428446292877198,1.741332769393921,2.2978468899521532e-05,10.813397129186603,2260,,,,,,,,,,,,,
0.09120909571647644,1.6004726886749268,2.2739234449760767e-05,10.909090909090908,2280,,,,,,,,,,,,,
,,,11.0,2299,0.3224574327468872,0.9330202669303015,0.9194600184125026,0.933084234365936,8092.0,12.669,16.734,4.183,,,,,
0.14487526416778565,1.2772220373153687,2.25e-05,11.004784688995215,2300,,,,,,,,,,,,,
0.062367451190948484,3.894890785217285,2.2260765550239236e-05,11.10047846889952,2320,,,,,,,,,,,,,
0.06607356071472167,3.2472939491271973,2.202153110047847e-05,11.196172248803828,2340,,,,,,,,,,,,,
0.10428141355514527,3.919877052307129,2.1782296650717706e-05,11.291866028708133,2360,,,,,,,,,,,,,
0.052668285369873044,1.1062312126159668,2.154306220095694e-05,11.38755980861244,2380,,,,,,,,,,,,,
0.0831636905670166,0.7425109148025513,2.130382775119617e-05,11.483253588516746,2400,,,,,,,,,,,,,
0.08455533981323242,3.7589876651763916,2.1064593301435406e-05,11.578947368421053,2420,,,,,,,,,,,,,
0.08011592626571655,1.8448646068572998,2.082535885167464e-05,11.674641148325358,2440,,,,,,,,,,,,,
0.13751933574676514,1.4925346374511719,2.0586124401913876e-05,11.770334928229666,2460,,,,,,,,,,,,,
0.07166866064071656,4.081450462341309,2.034688995215311e-05,11.866028708133971,2480,,,,,,,,,,,,,
0.06100459694862366,0.4759265184402466,2.0107655502392345e-05,11.961722488038278,2500,,,,,,,,,,,,,
,,,12.0,2508,0.33431485295295715,0.9374691052891745,0.9227516302343732,0.9375399616759191,8092.0,12.79,16.575,4.144,,,,,
0.062358373403549196,1.905508041381836,1.986842105263158e-05,12.057416267942584,2520,,,,,,,,,,,,,
0.12438753843307496,2.7519097328186035,1.9629186602870815e-05,12.15311004784689,2540,,,,,,,,,,,,,
0.060261857509613034,1.329961895942688,1.938995215311005e-05,12.248803827751196,2560,,,,,,,,,,,,,
0.057253974676132205,1.6349740028381348,1.9150717703349284e-05,12.344497607655502,2580,,,,,,,,,,,,,
0.060181015729904176,2.4354238510131836,1.891148325358852e-05,12.440191387559809,2600,,,,,,,,,,,,,
0.07656477093696594,4.394681930541992,1.8672248803827753e-05,12.535885167464114,2620,,,,,,,,,,,,,
0.06432698965072632,1.275673270225525,1.8433014354066985e-05,12.631578947368421,2640,,,,,,,,,,,,,
0.051278424263000486,2.857738971710205,1.8193779904306223e-05,12.727272727272727,2660,,,,,,,,,,,,,
0.054489171504974364,2.00899338722229,1.7954545454545454e-05,12.822966507177034,2680,,,,,,,,,,,,,
0.09200417995452881,0.6640828847885132,1.771531100478469e-05,12.91866028708134,2700,,,,,,,,,,,,,
,,,13.0,2717,0.34652501344680786,0.9366040533860603,0.9220498437454896,0.9361649878815727,8092.0,12.8226,16.533,4.133,,,,,
0.04723889529705048,2.5129921436309814,1.7476076555023924e-05,13.014354066985646,2720,,,,,,,,,,,,,
0.10531512498855591,0.30288493633270264,1.723684210526316e-05,13.110047846889952,2740,,,,,,,,,,,,,
0.04289783835411072,0.7612711787223816,1.6997607655502393e-05,13.205741626794259,2760,,,,,,,,,,,,,
0.04416337609291077,1.0707050561904907,1.6758373205741628e-05,13.301435406698564,2780,,,,,,,,,,,,,
0.037236088514328004,4.62035608291626,1.6519138755980862e-05,13.397129186602871,2800,,,,,,,,,,,,,
0.04878595173358917,1.8259923458099365,1.6279904306220094e-05,13.492822966507177,2820,,,,,,,,,,,,,
0.057873654365539554,2.4185965061187744,1.6040669856459332e-05,13.588516746411484,2840,,,,,,,,,,,,,
0.057511919736862184,0.8754522800445557,1.5801435406698563e-05,13.68421052631579,2860,,,,,,,,,,,,,
0.0659959077835083,1.00082266330719,1.55622009569378e-05,13.779904306220097,2880,,,,,,,,,,,,,
0.05725647807121277,2.309889554977417,1.5322966507177033e-05,13.875598086124402,2900,,,,,,,,,,,,,
0.05022011995315552,1.0596386194229126,1.5083732057416269e-05,13.971291866028707,2920,,,,,,,,,,,,,
,,,14.0,2926,0.3662756383419037,0.9336381611468116,0.9183803085436161,0.9329322379474125,8092.0,12.758,16.617,4.154,,,,,
0.028804853558540344,2.027759552001953,1.4844497607655502e-05,14.066985645933014,2940,,,,,,,,,,,,,
0.08678857684135437,2.680002450942993,1.4605263157894739e-05,14.16267942583732,2960,,,,,,,,,,,,,
0.04479392766952515,0.2274981141090393,1.4366028708133972e-05,14.258373205741627,2980,,,,,,,,,,,,,
0.047184011340141295,2.51273250579834,1.4126794258373208e-05,14.354066985645932,3000,,,,,,,,,,,,,
0.039299598336219786,0.3443986773490906,1.3887559808612441e-05,14.44976076555024,3020,,,,,,,,,,,,,
0.03948736786842346,3.9932971000671387,1.3648325358851674e-05,14.545454545454545,3040,,,,,,,,,,,,,
0.03350095152854919,1.4314444065093994,1.340909090909091e-05,14.641148325358852,3060,,,,,,,,,,,,,
0.04153713881969452,3.3067896366119385,1.3169856459330143e-05,14.736842105263158,3080,,,,,,,,,,,,,
0.03612400889396668,9.87621021270752,1.293062200956938e-05,14.832535885167465,3100,,,,,,,,,,,,,
0.06068714261054993,3.655048370361328,1.2691387559808613e-05,14.92822966507177,3120,,,,,,,,,,,,,
,,,15.0,3135,0.3756665587425232,0.9377162629757786,0.9246078882280492,0.937420147971657,8092.0,12.8002,16.562,4.141,,,,,
0.031199690699577332,0.4293322265148163,1.2452153110047848e-05,15.023923444976077,3140,,,,,,,,,,,,,
0.031065046787261963,1.1616088151931763,1.2212918660287082e-05,15.119617224880383,3160,,,,,,,,,,,,,
0.0411370724439621,1.0284230709075928,1.1973684210526315e-05,15.21531100478469,3180,,,,,,,,,,,,,
0.04350430965423584,1.8459699153900146,1.173444976076555e-05,15.311004784688995,3200,,,,,,,,,,,,,
0.030448701977729798,1.7968484163284302,1.1495215311004785e-05,15.406698564593302,3220,,,,,,,,,,,,,
0.034012287855148315,2.4680047035217285,1.125598086124402e-05,15.502392344497608,3240,,,,,,,,,,,,,
0.023279300332069396,0.3053230047225952,1.1016746411483254e-05,15.598086124401913,3260,,,,,,,,,,,,,
0.02472100257873535,1.9307541847229004,1.0777511961722489e-05,15.69377990430622,3280,,,,,,,,,,,,,
0.08941429257392883,2.0793752670288086,1.0538277511961724e-05,15.789473684210526,3300,,,,,,,,,,,,,
0.03134186267852783,2.7870659828186035,1.0299043062200957e-05,15.885167464114833,3320,,,,,,,,,,,,,
0.035472902655601504,0.5240885019302368,1.0059808612440191e-05,15.980861244019138,3340,,,,,,,,,,,,,
,,,16.0,3344,0.3838968873023987,0.9374691052891745,0.922918148839201,0.9372289861853217,8092.0,12.8097,16.55,4.137,,,,,
0.02477200925350189,0.6857260465621948,9.820574162679426e-06,16.076555023923444,3360,,,,,,,,,,,,,
0.02115253359079361,0.4042537808418274,9.58133971291866e-06,16.172248803827753,3380,,,,,,,,,,,,,
0.027828875184059142,2.3900368213653564,9.342105263157895e-06,16.267942583732058,3400,,,,,,,,,,,,,
0.029343146085739135,0.9498465657234192,9.10287081339713e-06,16.363636363636363,3420,,,,,,,,,,,,,
0.017046883702278137,0.6125903725624084,8.863636363636365e-06,16.45933014354067,3440,,,,,,,,,,,,,
0.02506253719329834,0.2224629819393158,8.6244019138756e-06,16.555023923444978,3460,,,,,,,,,,,,,
0.03140050768852234,0.8707255721092224,8.385167464114833e-06,16.650717703349283,3480,,,,,,,,,,,,,
0.032423684000968934,0.36946427822113037,8.145933014354067e-06,16.74641148325359,3500,,,,,,,,,,,,,
0.02824845016002655,2.592243194580078,7.9066985645933e-06,16.842105263157894,3520,,,,,,,,,,,,,
0.07093175053596497,2.4251205921173096,7.667464114832535e-06,16.9377990430622,3540,,,,,,,,,,,,,
,,,17.0,3553,0.39064428210258484,0.9382105783489867,0.924594217031086,0.937914847304856,8092.0,12.9759,16.338,4.085,,,,,
0.029975417256355285,2.0158071517944336,7.428229665071771e-06,17.033492822966508,3560,,,,,,,,,,,,,
0.025907349586486817,1.6473772525787354,7.1889952153110045e-06,17.129186602870814,3580,,,,,,,,,,,,,
0.018107126653194427,2.0164663791656494,6.949760765550239e-06,17.22488038277512,3600,,,,,,,,,,,,,
0.01465846598148346,1.0690722465515137,6.710526315789474e-06,17.320574162679424,3620,,,,,,,,,,,,,
0.01927243024110794,1.9319697618484497,6.471291866028709e-06,17.416267942583733,3640,,,,,,,,,,,,,
0.021003657579422,0.5018314123153687,6.232057416267943e-06,17.51196172248804,3660,,,,,,,,,,,,,
0.02029956430196762,1.971460223197937,5.992822966507177e-06,17.607655502392344,3680,,,,,,,,,,,,,
0.015474842488765716,1.3443809747695923,5.753588516746412e-06,17.70334928229665,3700,,,,,,,,,,,,,
0.05331498384475708,4.529623031616211,5.514354066985647e-06,17.79904306220096,3720,,,,,,,,,,,,,
0.021459317207336424,9.546340942382812,5.2751196172248805e-06,17.894736842105264,3740,,,,,,,,,,,,,
0.016122476756572725,0.0869600921869278,5.035885167464115e-06,17.99043062200957,3760,,,,,,,,,,,,,
,,,18.0,3762,0.398887574672699,0.9375926841324765,0.9244542134539528,0.9374426676772778,8092.0,12.7567,16.619,4.155,,,,,
0.009447102248668671,0.6716263890266418,4.796650717703349e-06,18.086124401913874,3780,,,,,,,,,,,,,
0.01568043828010559,2.6928234100341797,4.557416267942584e-06,18.181818181818183,3800,,,,,,,,,,,,,
0.01839142441749573,4.193454742431641,4.3181818181818185e-06,18.27751196172249,3820,,,,,,,,,,,,,
0.04487878978252411,0.8262668251991272,4.078947368421053e-06,18.373205741626794,3840,,,,,,,,,,,,,
0.018924082815647125,3.6424858570098877,3.839712918660288e-06,18.4688995215311,3860,,,,,,,,,,,,,
0.014420512318611144,3.2828047275543213,3.6004784688995214e-06,18.564593301435405,3880,,,,,,,,,,,,,
0.024190966784954072,1.9143484830856323,3.361244019138756e-06,18.660287081339714,3900,,,,,,,,,,,,,
0.013971206545829774,1.3888261318206787,3.122009569377991e-06,18.75598086124402,3920,,,,,,,,,,,,,
0.01661711633205414,0.3818229138851166,2.8827751196172247e-06,18.851674641148325,3940,,,,,,,,,,,,,
0.017018595337867738,2.043487310409546,2.6435406698564594e-06,18.94736842105263,3960,,,,,,,,,,,,,
,,,19.0,3971,0.4062846302986145,0.9378398418190805,0.9244835232926102,0.9378084577368253,8092.0,12.954,16.366,4.091,,,,,
0.016471053659915923,0.1050446555018425,2.404306220095694e-06,19.04306220095694,3980,,,,,,,,,,,,,
0.009361814707517624,0.9636833071708679,2.1650717703349284e-06,19.138755980861244,4000,,,,,,,,,,,,,
0.008362247794866561,0.09440303593873978,1.9258373205741627e-06,19.23444976076555,4020,,,,,,,,,,,,,
0.010792127251625061,0.07534364610910416,1.686602870813397e-06,19.330143540669855,4040,,,,,,,,,,,,,
0.011956364661455155,0.6605435013771057,1.4473684210526317e-06,19.425837320574164,4060,,,,,,,,,,,,,
0.010486540198326112,2.304062604904175,1.208133971291866e-06,19.52153110047847,4080,,,,,,,,,,,,,
0.021265150606632234,2.0735082626342773,9.688995215311005e-07,19.617224880382775,4100,,,,,,,,,,,,,
0.020338787138462065,1.855476975440979,7.29665071770335e-07,19.71291866028708,4120,,,,,,,,,,,,,
0.057530999183654785,0.26491475105285645,4.904306220095695e-07,19.80861244019139,4140,,,,,,,,,,,,,
0.008284758776426315,0.44217997789382935,2.511961722488038e-07,19.904306220095695,4160,,,,,,,,,,,,,
0.012774507701396941,0.31552132964134216,1.196172248803828e-08,20.0,4180,,,,,,,,,,,,,
,,,20.0,4180,0.4069557785987854,0.9378398418190805,0.9248531250474725,0.9377740739941622,8092.0,12.7344,16.648,4.162,,,,,
,,,20.0,4180,,,,,,,,,2309.5062,7.214,1.81,4423071944847360.0,0.17398433897769053
,,,20.0,4180,0.4069557785987854,0.9378398418190805,0.9248531250474725,0.9377740739941622,8092.0,12.8627,16.482,4.12,,,,,
